ID,Area,Industry,Industry Code,Occupation,SOC Occupation Code,Wage Type,Year,Measure Names,State Name,Year,Measure Values
699886747,Southwest Prosperity Region,"Total, All Industries",000000,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4081,Hourly wage,2025,Total Employment,Michigan,2025,610
699886749,Southwest Prosperity Region,"Total, All Industries",000000,Tool and Die Makers,51-4111,Hourly wage,2025,ExperienceWage,Michigan,2025,33.62
699886749,Southwest Prosperity Region,"Total, All Industries",000000,Tool and Die Makers,51-4111,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,37.3
699886749,Southwest Prosperity Region,"Total, All Industries",000000,Tool and Die Makers,51-4111,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,34.74
699886749,Southwest Prosperity Region,"Total, All Industries",000000,Tool and Die Makers,51-4111,Hourly wage,2025,Median Wage,Michigan,2025,29.95
699886749,Southwest Prosperity Region,"Total, All Industries",000000,Tool and Die Makers,51-4111,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,22.6
699886749,Southwest Prosperity Region,"Total, All Industries",000000,Tool and Die Makers,51-4111,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,19.03
699886749,Southwest Prosperity Region,"Total, All Industries",000000,Tool and Die Makers,51-4111,Hourly wage,2025,Entry Level Wage,Michigan,2025,20.76
699886749,Southwest Prosperity Region,"Total, All Industries",000000,Tool and Die Makers,51-4111,Hourly wage,2025,Mean Wage,Michigan,2025,29.33
699886749,Southwest Prosperity Region,"Total, All Industries",000000,Tool and Die Makers,51-4111,Hourly wage,2025,Total Employment,Michigan,2025,540
699886751,Southwest Prosperity Region,"Total, All Industries",000000,"Welders, Cutters, Solderers, and Brazers",51-4121,Hourly wage,2025,ExperienceWage,Michigan,2025,27.44
699886751,Southwest Prosperity Region,"Total, All Industries",000000,"Welders, Cutters, Solderers, and Brazers",51-4121,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,30.07
699886751,Southwest Prosperity Region,"Total, All Industries",000000,"Welders, Cutters, Solderers, and Brazers",51-4121,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,27.75
699886751,Southwest Prosperity Region,"Total, All Industries",000000,"Welders, Cutters, Solderers, and Brazers",51-4121,Hourly wage,2025,Median Wage,Michigan,2025,23.43
699886751,Southwest Prosperity Region,"Total, All Industries",000000,"Welders, Cutters, Solderers, and Brazers",51-4121,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,22.06
699886751,Southwest Prosperity Region,"Total, All Industries",000000,"Welders, Cutters, Solderers, and Brazers",51-4121,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,19.57
699886751,Southwest Prosperity Region,"Total, All Industries",000000,"Welders, Cutters, Solderers, and Brazers",51-4121,Hourly wage,2025,Entry Level Wage,Michigan,2025,20.41
699886751,Southwest Prosperity Region,"Total, All Industries",000000,"Welders, Cutters, Solderers, and Brazers",51-4121,Hourly wage,2025,Mean Wage,Michigan,2025,25.09
699886751,Southwest Prosperity Region,"Total, All Industries",000000,"Welders, Cutters, Solderers, and Brazers",51-4121,Hourly wage,2025,Total Employment,Michigan,2025,1020
699886753,Southwest Prosperity Region,"Total, All Industries",000000,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,Hourly wage,2025,ExperienceWage,Michigan,2025,23.09
699886753,Southwest Prosperity Region,"Total, All Industries",000000,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,25.07
699886753,Southwest Prosperity Region,"Total, All Industries",000000,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,24.22
699886753,Southwest Prosperity Region,"Total, All Industries",000000,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,Hourly wage,2025,Median Wage,Michigan,2025,19.35
699886753,Southwest Prosperity Region,"Total, All Industries",000000,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,18.85
699886753,Southwest Prosperity Region,"Total, All Industries",000000,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,17.62
699886753,Southwest Prosperity Region,"Total, All Industries",000000,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,Hourly wage,2025,Entry Level Wage,Michigan,2025,17.67
699886753,Southwest Prosperity Region,"Total, All Industries",000000,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,Hourly wage,2025,Mean Wage,Michigan,2025,21.28
699886753,Southwest Prosperity Region,"Total, All Industries",000000,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,Hourly wage,2025,Total Employment,Michigan,2025,350
699886755,Southwest Prosperity Region,"Total, All Industries",000000,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,Hourly wage,2025,ExperienceWage,Michigan,2025,25.63
699886755,Southwest Prosperity Region,"Total, All Industries",000000,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,27.58
699886755,Southwest Prosperity Region,"Total, All Industries",000000,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,26.09
699886755,Southwest Prosperity Region,"Total, All Industries",000000,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,Hourly wage,2025,Median Wage,Michigan,2025,23.88
699886755,Southwest Prosperity Region,"Total, All Industries",000000,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,23.16
699886755,Southwest Prosperity Region,"Total, All Industries",000000,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,19.13
699886755,Southwest Prosperity Region,"Total, All Industries",000000,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,Hourly wage,2025,Entry Level Wage,Michigan,2025,20.5
699886755,Southwest Prosperity Region,"Total, All Industries",000000,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,Hourly wage,2025,Mean Wage,Michigan,2025,23.92
699886755,Southwest Prosperity Region,"Total, All Industries",000000,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,Hourly wage,2025,Total Employment,Michigan,2025,60
699886757,Southwest Prosperity Region,"Total, All Industries",000000,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Hourly wage,2025,ExperienceWage,Michigan,2025,20.98
699886757,Southwest Prosperity Region,"Total, All Industries",000000,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,23.53
699886757,Southwest Prosperity Region,"Total, All Industries",000000,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,21.83
699886757,Southwest Prosperity Region,"Total, All Industries",000000,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Hourly wage,2025,Median Wage,Michigan,2025,17.29
699886757,Southwest Prosperity Region,"Total, All Industries",000000,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,16.77
699886757,Southwest Prosperity Region,"Total, All Industries",000000,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,15.03
699886757,Southwest Prosperity Region,"Total, All Industries",000000,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Hourly wage,2025,Entry Level Wage,Michigan,2025,16
699886757,Southwest Prosperity Region,"Total, All Industries",000000,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Hourly wage,2025,Mean Wage,Michigan,2025,19.32
699886757,Southwest Prosperity Region,"Total, All Industries",000000,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Hourly wage,2025,Total Employment,Michigan,2025,320
699886759,Southwest Prosperity Region,"Total, All Industries",000000,Prepress Technicians and Workers,51-5111,Hourly wage,2025,ExperienceWage,Michigan,2025,25.71
699886759,Southwest Prosperity Region,"Total, All Industries",000000,Prepress Technicians and Workers,51-5111,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,29.35
699886759,Southwest Prosperity Region,"Total, All Industries",000000,Prepress Technicians and Workers,51-5111,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,27.01
699886759,Southwest Prosperity Region,"Total, All Industries",000000,Prepress Technicians and Workers,51-5111,Hourly wage,2025,Median Wage,Michigan,2025,23.1
699886759,Southwest Prosperity Region,"Total, All Industries",000000,Prepress Technicians and Workers,51-5111,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,20.58
699886759,Southwest Prosperity Region,"Total, All Industries",000000,Prepress Technicians and Workers,51-5111,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,18.15
699886759,Southwest Prosperity Region,"Total, All Industries",000000,Prepress Technicians and Workers,51-5111,Hourly wage,2025,Entry Level Wage,Michigan,2025,18.89
699886759,Southwest Prosperity Region,"Total, All Industries",000000,Prepress Technicians and Workers,51-5111,Hourly wage,2025,Mean Wage,Michigan,2025,23.44
699886759,Southwest Prosperity Region,"Total, All Industries",000000,Prepress Technicians and Workers,51-5111,Hourly wage,2025,Total Employment,Michigan,2025,60
699886761,Southwest Prosperity Region,"Total, All Industries",000000,Printing Press Operators,51-5112,Hourly wage,2025,ExperienceWage,Michigan,2025,25.48
699886761,Southwest Prosperity Region,"Total, All Industries",000000,Printing Press Operators,51-5112,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,30.48
699886761,Southwest Prosperity Region,"Total, All Industries",000000,Printing Press Operators,51-5112,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,27.58
699886761,Southwest Prosperity Region,"Total, All Industries",000000,Printing Press Operators,51-5112,Hourly wage,2025,Median Wage,Michigan,2025,21.71
699886761,Southwest Prosperity Region,"Total, All Industries",000000,Printing Press Operators,51-5112,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,17.7
699886761,Southwest Prosperity Region,"Total, All Industries",000000,Printing Press Operators,51-5112,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,15.74
699886761,Southwest Prosperity Region,"Total, All Industries",000000,Printing Press Operators,51-5112,Hourly wage,2025,Entry Level Wage,Michigan,2025,16.41
699886761,Southwest Prosperity Region,"Total, All Industries",000000,Printing Press Operators,51-5112,Hourly wage,2025,Mean Wage,Michigan,2025,22.46
699886761,Southwest Prosperity Region,"Total, All Industries",000000,Printing Press Operators,51-5112,Hourly wage,2025,Total Employment,Michigan,2025,490
699886763,Southwest Prosperity Region,"Total, All Industries",000000,Print Binding and Finishing Workers,51-5113,Hourly wage,2025,ExperienceWage,Michigan,2025,21.36
699886763,Southwest Prosperity Region,"Total, All Industries",000000,Print Binding and Finishing Workers,51-5113,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,25.12
699886763,Southwest Prosperity Region,"Total, All Industries",000000,Print Binding and Finishing Workers,51-5113,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,22.44
699886763,Southwest Prosperity Region,"Total, All Industries",000000,Print Binding and Finishing Workers,51-5113,Hourly wage,2025,Median Wage,Michigan,2025,17.24
699886763,Southwest Prosperity Region,"Total, All Industries",000000,Print Binding and Finishing Workers,51-5113,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,16.98
699886763,Southwest Prosperity Region,"Total, All Industries",000000,Print Binding and Finishing Workers,51-5113,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,15.15
699886763,Southwest Prosperity Region,"Total, All Industries",000000,Print Binding and Finishing Workers,51-5113,Hourly wage,2025,Entry Level Wage,Michigan,2025,16.03
699886763,Southwest Prosperity Region,"Total, All Industries",000000,Print Binding and Finishing Workers,51-5113,Hourly wage,2025,Mean Wage,Michigan,2025,19.58
699886763,Southwest Prosperity Region,"Total, All Industries",000000,Print Binding and Finishing Workers,51-5113,Hourly wage,2025,Total Employment,Michigan,2025,140
699886765,Southwest Prosperity Region,"Total, All Industries",000000,Laundry and Dry-Cleaning Workers,51-6011,Hourly wage,2025,ExperienceWage,Michigan,2025,18.73
699886765,Southwest Prosperity Region,"Total, All Industries",000000,Laundry and Dry-Cleaning Workers,51-6011,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,20.63
699886765,Southwest Prosperity Region,"Total, All Industries",000000,Laundry and Dry-Cleaning Workers,51-6011,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,19.92
699886765,Southwest Prosperity Region,"Total, All Industries",000000,Laundry and Dry-Cleaning Workers,51-6011,Hourly wage,2025,Median Wage,Michigan,2025,17.27
699886765,Southwest Prosperity Region,"Total, All Industries",000000,Laundry and Dry-Cleaning Workers,51-6011,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,14.58
699886765,Southwest Prosperity Region,"Total, All Industries",000000,Laundry and Dry-Cleaning Workers,51-6011,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,13.52
699886765,Southwest Prosperity Region,"Total, All Industries",000000,Laundry and Dry-Cleaning Workers,51-6011,Hourly wage,2025,Entry Level Wage,Michigan,2025,13.85
699886765,Southwest Prosperity Region,"Total, All Industries",000000,Laundry and Dry-Cleaning Workers,51-6011,Hourly wage,2025,Mean Wage,Michigan,2025,17.1
699886765,Southwest Prosperity Region,"Total, All Industries",000000,Laundry and Dry-Cleaning Workers,51-6011,Hourly wage,2025,Total Employment,Michigan,2025,410
699886767,Southwest Prosperity Region,"Total, All Industries",000000,Sewing Machine Operators,51-6031,Hourly wage,2025,ExperienceWage,Michigan,2025,18.82
699886767,Southwest Prosperity Region,"Total, All Industries",000000,Sewing Machine Operators,51-6031,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,21.42
699886767,Southwest Prosperity Region,"Total, All Industries",000000,Sewing Machine Operators,51-6031,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,18.57
699886767,Southwest Prosperity Region,"Total, All Industries",000000,Sewing Machine Operators,51-6031,Hourly wage,2025,Median Wage,Michigan,2025,17.25
699886767,Southwest Prosperity Region,"Total, All Industries",000000,Sewing Machine Operators,51-6031,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,14.62
699886767,Southwest Prosperity Region,"Total, All Industries",000000,Sewing Machine Operators,51-6031,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,13.27
699886767,Southwest Prosperity Region,"Total, All Industries",000000,Sewing Machine Operators,51-6031,Hourly wage,2025,Entry Level Wage,Michigan,2025,13.92
699886767,Southwest Prosperity Region,"Total, All Industries",000000,Sewing Machine Operators,51-6031,Hourly wage,2025,Mean Wage,Michigan,2025,17.19
699886767,Southwest Prosperity Region,"Total, All Industries",000000,Sewing Machine Operators,51-6031,Hourly wage,2025,Total Employment,Michigan,2025,190
699886769,Southwest Prosperity Region,"Total, All Industries",000000,Cabinetmakers and Bench Carpenters,51-7011,Hourly wage,2025,ExperienceWage,Michigan,2025,25.7
699886769,Southwest Prosperity Region,"Total, All Industries",000000,Cabinetmakers and Bench Carpenters,51-7011,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,33.45
699886769,Southwest Prosperity Region,"Total, All Industries",000000,Cabinetmakers and Bench Carpenters,51-7011,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,23.73
699886769,Southwest Prosperity Region,"Total, All Industries",000000,Cabinetmakers and Bench Carpenters,51-7011,Hourly wage,2025,Median Wage,Michigan,2025,23.05
699886769,Southwest Prosperity Region,"Total, All Industries",000000,Cabinetmakers and Bench Carpenters,51-7011,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,21.13
699886769,Southwest Prosperity Region,"Total, All Industries",000000,Cabinetmakers and Bench Carpenters,51-7011,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,17.98
699886769,Southwest Prosperity Region,"Total, All Industries",000000,Cabinetmakers and Bench Carpenters,51-7011,Hourly wage,2025,Entry Level Wage,Michigan,2025,18.44
699886769,Southwest Prosperity Region,"Total, All Industries",000000,Cabinetmakers and Bench Carpenters,51-7011,Hourly wage,2025,Mean Wage,Michigan,2025,23.28
699886769,Southwest Prosperity Region,"Total, All Industries",000000,Cabinetmakers and Bench Carpenters,51-7011,Hourly wage,2025,Total Employment,Michigan,2025,50
699886771,Southwest Prosperity Region,"Total, All Industries",000000,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,Hourly wage,2025,ExperienceWage,Michigan,2025,19.8
699886771,Southwest Prosperity Region,"Total, All Industries",000000,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,22.45
699886771,Southwest Prosperity Region,"Total, All Industries",000000,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,19.45
699886771,Southwest Prosperity Region,"Total, All Industries",000000,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,Hourly wage,2025,Median Wage,Michigan,2025,17.47
699886771,Southwest Prosperity Region,"Total, All Industries",000000,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,16.6
699886771,Southwest Prosperity Region,"Total, All Industries",000000,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,14.66
699886771,Southwest Prosperity Region,"Total, All Industries",000000,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,Hourly wage,2025,Entry Level Wage,Michigan,2025,15.35
699886771,Southwest Prosperity Region,"Total, All Industries",000000,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,Hourly wage,2025,Mean Wage,Michigan,2025,18.32
699886771,Southwest Prosperity Region,"Total, All Industries",000000,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,Hourly wage,2025,Total Employment,Michigan,2025,190
699886773,Southwest Prosperity Region,"Total, All Industries",000000,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,Hourly wage,2025,ExperienceWage,Michigan,2025,21.58
699886773,Southwest Prosperity Region,"Total, All Industries",000000,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,24.15
699886773,Southwest Prosperity Region,"Total, All Industries",000000,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,22.17
699886773,Southwest Prosperity Region,"Total, All Industries",000000,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,Hourly wage,2025,Median Wage,Michigan,2025,19.02
699886773,Southwest Prosperity Region,"Total, All Industries",000000,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,17.83
699886773,Southwest Prosperity Region,"Total, All Industries",000000,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,16.72
699886773,Southwest Prosperity Region,"Total, All Industries",000000,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,Hourly wage,2025,Entry Level Wage,Michigan,2025,16.84
699886773,Southwest Prosperity Region,"Total, All Industries",000000,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,Hourly wage,2025,Mean Wage,Michigan,2025,20
699886773,Southwest Prosperity Region,"Total, All Industries",000000,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,Hourly wage,2025,Total Employment,Michigan,2025,330
699886775,Southwest Prosperity Region,"Total, All Industries",000000,Water and Wastewater Treatment Plant and System Operators,51-8031,Hourly wage,2025,ExperienceWage,Michigan,2025,29.8
699886775,Southwest Prosperity Region,"Total, All Industries",000000,Water and Wastewater Treatment Plant and System Operators,51-8031,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,32.33
699886775,Southwest Prosperity Region,"Total, All Industries",000000,Water and Wastewater Treatment Plant and System Operators,51-8031,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,29.44
699886775,Southwest Prosperity Region,"Total, All Industries",000000,Water and Wastewater Treatment Plant and System Operators,51-8031,Hourly wage,2025,Median Wage,Michigan,2025,27.22
699886775,Southwest Prosperity Region,"Total, All Industries",000000,Water and Wastewater Treatment Plant and System Operators,51-8031,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,22.97
699886775,Southwest Prosperity Region,"Total, All Industries",000000,Water and Wastewater Treatment Plant and System Operators,51-8031,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,21.53
699886775,Southwest Prosperity Region,"Total, All Industries",000000,Water and Wastewater Treatment Plant and System Operators,51-8031,Hourly wage,2025,Entry Level Wage,Michigan,2025,21.87
699886775,Southwest Prosperity Region,"Total, All Industries",000000,Water and Wastewater Treatment Plant and System Operators,51-8031,Hourly wage,2025,Mean Wage,Michigan,2025,27.16
699886775,Southwest Prosperity Region,"Total, All Industries",000000,Water and Wastewater Treatment Plant and System Operators,51-8031,Hourly wage,2025,Total Employment,Michigan,2025,260
699886777,Southwest Prosperity Region,"Total, All Industries",000000,Chemical Equipment Operators and Tenders,51-9011,Hourly wage,2025,ExperienceWage,Michigan,2025,29.66
699886777,Southwest Prosperity Region,"Total, All Industries",000000,Chemical Equipment Operators and Tenders,51-9011,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,38.58
699886777,Southwest Prosperity Region,"Total, All Industries",000000,Chemical Equipment Operators and Tenders,51-9011,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,29.14
699886777,Southwest Prosperity Region,"Total, All Industries",000000,Chemical Equipment Operators and Tenders,51-9011,Hourly wage,2025,Median Wage,Michigan,2025,23.75
699886777,Southwest Prosperity Region,"Total, All Industries",000000,Chemical Equipment Operators and Tenders,51-9011,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,23.75
699886777,Southwest Prosperity Region,"Total, All Industries",000000,Chemical Equipment Operators and Tenders,51-9011,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,19.98
699886777,Southwest Prosperity Region,"Total, All Industries",000000,Chemical Equipment Operators and Tenders,51-9011,Hourly wage,2025,Entry Level Wage,Michigan,2025,21.39
699886777,Southwest Prosperity Region,"Total, All Industries",000000,Chemical Equipment Operators and Tenders,51-9011,Hourly wage,2025,Mean Wage,Michigan,2025,26.9
699886777,Southwest Prosperity Region,"Total, All Industries",000000,Chemical Equipment Operators and Tenders,51-9011,Hourly wage,2025,Total Employment,Michigan,2025,840
699886779,Southwest Prosperity Region,"Total, All Industries",000000,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,Hourly wage,2025,ExperienceWage,Michigan,2025,26.66
699886779,Southwest Prosperity Region,"Total, All Industries",000000,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,29.63
699886779,Southwest Prosperity Region,"Total, All Industries",000000,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,26.92
699886779,Southwest Prosperity Region,"Total, All Industries",000000,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,Hourly wage,2025,Median Wage,Michigan,2025,23.8
699886779,Southwest Prosperity Region,"Total, All Industries",000000,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,21.93
699886779,Southwest Prosperity Region,"Total, All Industries",000000,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,16.64
699886779,Southwest Prosperity Region,"Total, All Industries",000000,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,Hourly wage,2025,Entry Level Wage,Michigan,2025,18.79
699886779,Southwest Prosperity Region,"Total, All Industries",000000,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,Hourly wage,2025,Mean Wage,Michigan,2025,24.04
699886779,Southwest Prosperity Region,"Total, All Industries",000000,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,Hourly wage,2025,Total Employment,Michigan,2025,340
699886781,Southwest Prosperity Region,"Total, All Industries",000000,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,Hourly wage,2025,ExperienceWage,Michigan,2025,28.85
699886781,Southwest Prosperity Region,"Total, All Industries",000000,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,30.76
699886781,Southwest Prosperity Region,"Total, All Industries",000000,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,30.76
699886781,Southwest Prosperity Region,"Total, All Industries",000000,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,Hourly wage,2025,Median Wage,Michigan,2025,28.25
699886781,Southwest Prosperity Region,"Total, All Industries",000000,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,21.86
699886781,Southwest Prosperity Region,"Total, All Industries",000000,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,18.22
699886781,Southwest Prosperity Region,"Total, All Industries",000000,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,Hourly wage,2025,Entry Level Wage,Michigan,2025,19.91
699886781,Southwest Prosperity Region,"Total, All Industries",000000,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,Hourly wage,2025,Mean Wage,Michigan,2025,25.87
699886781,Southwest Prosperity Region,"Total, All Industries",000000,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,Hourly wage,2025,Total Employment,Michigan,2025,70
699886783,Southwest Prosperity Region,"Total, All Industries",000000,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,Hourly wage,2025,ExperienceWage,Michigan,2025,23.63
699886783,Southwest Prosperity Region,"Total, All Industries",000000,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,28.01
699886783,Southwest Prosperity Region,"Total, All Industries",000000,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,23.48
699886783,Southwest Prosperity Region,"Total, All Industries",000000,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,Hourly wage,2025,Median Wage,Michigan,2025,21.4
699886783,Southwest Prosperity Region,"Total, All Industries",000000,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,18.39
699886783,Southwest Prosperity Region,"Total, All Industries",000000,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,17.87
